id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,description,directors,main_characters
781299,The Power of We: A Sesame Street Special,0.0,0,Released,2020-10-15,0,22,False,,0,,tt13255046,en,The Power of We: A Sesame Street Special,Everyone's favorite furry red monster is back with a brand-new special to teach us the importance of standing up and speaking out when people are treated unfairly.,0.868,/nNzhLZywbG53RieFJqqCnyAFMck.jpg,,Family,Sesame Workshop,United States of America,English,,Gabrielle and Tamir shares how we all have the power to change the world by voicing against injustice and racism.,"Sean Mulcahy, Alan Muraoka, Chuck Vinson","Tau Bennett, Tyler Bunch, Leslie Carrara-Rudolph"
781260,Smash vs. Progress Wrestling,0.0,0,Released,2019-08-07,0,120,False,,0,,tt10608758,en,Smash vs. Progress Wrestling,"In 2016, UK promotion PROGRESS Wrestling made its maiden voyage to North America to team up with Toronto, Canada’s Smash Wrestling for the first-ever Smash vs PROGRESS summit. On Wednesday, August 7, 2019, the two companies unite once again for another big promotional showdown, as part of the SummerSlam week festivities in Toronto, Ontario, Canada.",0.6,,,,PROGRESS,,,,really enjoyed this show. Progress did a great job putting over the Smash wrestlers while protecting their stars and making them look strong. There was a good mix of comedy and strong work rate.,"Jim Smallman, Jon Briley, Glen Joseph","Travis Banks, Paul Robinson, Max Barsky"
781313,G Is for Groan,0.0,0,Released,,0,1,False,,0,,tt5462304,en,G Is for Groan,A kids' party clown finds himself running for safety from a couple of moms who want a little something more from him than he'd originally agreed to.,0.6,,,Horror,,United States of America,English,,A kids&apos; party clown finds himself running for safety from a couple of moms who want a little something more from him than he&apos;d originally agreed to.,Stephen Stull,"Samantha Katzen, Jennifer Keating, Michael Spades"
781314,Shit's About to Get Dark,0.0,0,Released,2014-10-27,0,7,False,,0,,tt4544182,en,Shit's About to Get Dark,"""What's the worst thing you can think of?"" With those words, five friends kick off a hilariously filthy game of shock value one-upsmanship that culminates unexpectedly in real-life horror.",0.6,,What's the worst thing you can think of?,,,,,,"&quot;What&apos;s the worst thing you can think of?&quot; With those words, five friends kick off a hilariously filthy game of shock value one-upsmanship that culminates unexpectedly in real-life horror.",Stephen Stull,"William Douglas, Carolyn Fin, Alyx Libby"
781315,Worms,0.0,0,Released,,0,15,False,,0,,tt10917326,en,Worms,"Plagued by visions of otherworldly parasites, a troubled girl struggles to rid herself of the creatures-but are they real, or is she losing her mind?",0.6,,,,,,,,"Plagued by visions of otherworldly parasites, a troubled girl struggles to rid herself of the creatures-but are they real, or is she losing her mind?",Stephen Stull,"Kristin Calhoun, Arielle Prepetit, Jonathan C. Schelmety"
781316,P Is for Piñata,0.0,0,Released,,0,1,False,,0,,tt4666452,en,P Is for Piñata,"Jerry's antics disrupt a perfectly civilized dinner. Oh, Jerry.",0.6,,,,,,,,"Jerry&apos;s antics disrupt a perfectly civilized dinner. Oh, Jerry.",Stephen Stull,"Ricky DiMaio, William Douglas, Blake Ryan McGinnis"
781317,N Is for Nightmare,0.0,0,Released,2015-08-08,0,2,False,,0,,tt5057958,en,N Is for Nightmare,A weary traveler awakens in the dead of night to discover a horrific interloper in his bed.,0.6,,,Horror,,United States of America,,,A weary traveler awakens in the dead of night to discover a horrific interloper in his bed.,Stephen Stull,"Ricky DiMaio, Samantha Katzen"
781288,Lust For Glorious,0.0,0,Released,1997-11-17,0,27,False,,0,,tt0119206,en,Lust For Glorious,Rockumentary spoof starring Eddie Izzard.,0.6,,,Comedy,,United Kingdom,,rockumentary,Rockumentary spoof starring Eddie Izzard.,Peter Richardson,"Phil Kay, Mac McDonald, Mark Caven"
781284,U12 Divers,0.0,0,In Production,2023-12-01,0,0,False,,0,http://sterlingjohnstonfilms.ca/U12,tt22081822,en,U12 Divers,A boy befriends the new kid at school who is on the local dive team. His new friend convinces him to join the team.,2.941,,,Drama,Sterling Productions,Canada,English,,Three brothers move to a new city and find new friends through the sport of competitive diving. That&apos;s if they can come up with the money to take diving lessons.,Sterling Johnston,"Ezra Briski, Conan Bauer, Sydney Heasman"
781264,Dobrodružstvo pri obžinkoch,0.0,0,Released,1968-01-01,0,0,False,,0,,tt2265253,sk,Dobrodružstvo pri obžinkoch,,0.6,,,"TV Movie, Comedy",Československá televízia Bratislava,Czechoslovakia,Slovak,based on play or musical,,Karol L. Zachar,"Samuel Adamcík, Michal Docolomanský, Judita Durdiaková"
781266,Fabienne sans son Jules,0.0,0,Released,1964-01-01,0,28,False,,0,,tt0225677,fr,Fabienne sans son Jules,"She is a nightclub entertainer, in her way a highly successful exponent of her art, but there are moments when the admiration of her Montréal following is not enough. 'Fabienne' is the portrait of a woman who, having achieved enviable fame, is still far from content.",0.6,/g1v4DaFMCfuTBxVGvtAFQf3hc8N.jpg,,Drama,ONF | NFB,,French,,"She is a nightclub entertainer, in her way a highly successful exponent of her art, but there are moments when the admiration of her Montréal following is not enough. &apos;Fabienne&apos; is the portrait of a woman who, having achieved envi...",Jacques Godbout,"Robert Bernard Hershorn, Pauline Julien, Patrick Straram"
781269,National Theatre Live: I Want My Hat Back,0.0,0,Released,2015-12-31,0,55,False,/k8JjvzZUU6EgFlitlN8xUVScex4.jpg,0,,tt13566836,en,National Theatre Live: I Want My Hat Back,"Bear's hat is gone. He loves his hat. He wants it back. He asks all the animals in the forest, but no one has seen it. WAIT. He has seen it somewhere.",0.6,/zL5LcyL3LhWFK4xHe9JceoMbzlt.jpg,,"Comedy, Family, Music",National Theatre,United Kingdom,,filmed theater,"Bear&apos;s hat is gone. He loves his hat. He wants it back. He asks all the animals in the forest, but no one has seen it. WAIT. He has seen it somewhere.",Wils Wilson,"Naana Agyei Ampadu, Oliver Birch, Richie Hart"
781276,The Boys Are Back,0.0,0,Released,1989-01-01,0,60,False,,0,,tt0302368,en,The Boys Are Back,"Documentary that follows the Edmonton Oilers at the beginning of the 1988-89 NHL hockey season, as Wayne Gretzky makes his return with the Los Angeles Kings for the first time since being traded.",0.6,/3lSqW06GIaUgwoZnOvHd7XYhNQ0.jpg,A New Era Begins For The Stanley Cup Champions And You Can Be There With Them,Documentary,,Canada,,"ice hockey, sports documentary, edmonton","Documentary that follows the Edmonton Oilers at the beginning of the 1988-89 NHL hockey season, as Wayne Gretzky makes his return with the Los Angeles Kings for the first time since being traded.","Micheal Boland, Bob McKeown","Glenn Anderson, Kelly Buchberger, Jimmy Carson"
781279,Chrysalis,0.0,0,Released,2020-12-26,0,4,False,,0,,tt13547446,ar,Chrysalis,"In Morocco, during the coronavirus lockdown, dozens of LGBTQ people are exposed on the internet, facing prison time. For Muhammad, coming out to his family is not an option.",0.6,/loaR0PAQi1DqJP5rpK1IspHCdup.jpg,,Drama,,Italy,Arabic,,"In Morocco, during the coronavirus lockdown, dozens of LGBTQ people are exposed on the internet, facing prison time. For Muhammad, coming out to his family is not an option.",Alaa Safi,"Alaa Safi, Marie-Batoul Prenant"
781280,WWF Slammy Awards 1997,0.0,0,Released,1997-03-21,0,95,False,,0,,tt0329746,en,WWF Slammy Awards 1997,The World Wrestling Federation hosts their year-end awards show celebrating the best and worst of the previous year.,0.6,,,,"WWE Home Video, Coliseum Video",,,,,,"Steve Austin, Mark Calaway, Janeen Damian"
781283,My Grandpa is Santa,0.0,0,Released,2021-12-02,0,0,False,/wr7Lb0VwhJ2ReFatFbjdKq6wBBz.jpg,155500,https://didysmorozmovie.com/,tt12335574,uk,Мій дідусь — Дід Мороз,"A smart and restless boy goes in search of his grandfather, the real Santa Claus, so that he does a miracle - he returns the pope to the boy.",1.124,/3WedKPmaVkRVUMQaPgsc6dgP9iT.jpg,,"Comedy, Family","SHL Production, BAD KARMA Production",Ukraine,Ukrainian,"grandparent grandchild relationship, santa claus, new year, ukraine, kyiv","The only dream of nine-year-old Maxim is to find his grandfather, the real Santa Claus. That&apos;s why he goes straight to the capital in search of him.",Serhii Shliakhtiuk,"Lev Pichakhchi, Natali Bader, Dasha Dubrovska"
782036,Barabul'ki 2. Attack on Hungary,0.0,0,Released,,0,0,False,,0,,tt8313208,hu,Barabul'ki 2. Attack on Hungary,,0.6,/tW5wuqTsL0XrnCgSW6XuO6Z1LFf.jpg,,"Comedy, Horror",,,,,Barabulki returned for destroy Budapest and all Hungary.,Sergey A.,Sergey A.
782039,Dea,0.0,0,Released,2021-02-12,0,74,False,,0,,tt14070520,id,Dea,"Dea leaves rural Indonesia and her singing dreams to migrate to Hong Kong as a foreign domestic worker. The script is the result of a nine-months acting improv laboratory with a group of Indonesian women migrant domestic workers, who have been victims of domestic violence while working in Hong Kong.",0.6,/v7W10QwvvxDwuuSKD8AUyrbybrK.jpg,Migrants built this city,Drama,,,Indonesian,,"&quot;Dea&quot; probes the put-upon lives of foreign domestic helpers, mostly hailing from Indonesia or The Philippines, who enable Hong Kong&apos;s middle classes to function as double income families and facilitate the territory&apos;s hard-chargin...",Alberto Gerosa,"Dea Panendra, Bruno Zanin"
782771,The Power of Hope,0.0,0,Released,2020-09-26,0,8,False,,0,,tt13174862,en,The Power of Hope,"When her mother falls ill, an aspiring architect grapples with feelings of helplessness, but moved by the words of Michelle Obama, she finds the will to persevere and bring her dreams to life.",0.814,/sepX3Skr0ZfIxHct59AF2JraZ4G.jpg,,,,,,,"When her mother falls ill, an aspiring architect grapples with feelings of helplessness, but moved by the words of Michelle Obama, she finds the will to persevere and bring her dreams to life.",Kalia Love Jones,
782775,The Tattooed Torah,0.0,0,Released,2019-10-24,0,21,False,,0,,tt11347310,en,The Tattooed Torah,An animated film based on the renowned children's book that has been educating young children about the Holocaust for generations.,0.6,/kicTaFRHqEiCLEWcm40pSM2WEU1.jpg,,,,,,,"Over the last three decades, the beloved children&apos;s book by Marvell Ginsburg, The Tattooed Torah, has been a powerful resource for Holocaust education for children. Marvell was the director of Early Childhood Education for the Boa...",Marc Bennett,"Edward Asner, Abe Effress"
782781,Berlin Air-Lift: The Story of a Great Achievement,0.0,0,Released,1949-01-01,0,11,False,,0,,tt11670490,en,Berlin Air-Lift: The Story of a Great Achievement,Brief summary of the Berlin airlift taken from newsreel material.,0.6,/raDq3ZQoYRcUEgY4ODXhy1rYda6.jpg,,"Documentary, War","British Control Commission for Germany, British Movietone News",United Kingdom,,,Brief summary of the Berlin airlift taken from newsreel material.,,Leslie Mitchell
782769,Sex on the Beach,0.0,0,Released,2020-09-28,0,47,False,/8PYf38noRHr5vYAxkJKxv0Ri07n.jpg,0,,tt13182232,en,Sex on the Beach,"In recent years, stories of older British women hooking up with younger Gambian men have made news headlines, from one-night stands to whirlwind weddings. But what's the truth behind the stories? Seyi Rhodes investigates.",0.6,/gyVBtaQAXiXpQudGoDo0oLueA8e.jpg,,Documentary,,,English,"exploitation, sex industry, ageism, gambia, women's liberation","In recent years stories of older British women hooking up with younger Gambian men have made the news headlines, from one-night stands to whirlwind weddings. But what&apos;s the truth behind the stories? Seyi Rhodes investigates.",Gussy Sakula-Barry,Seyi Rhodes
782783,Resistance,0.0,0,Released,2008-12-31,0,13,False,,0,,tt1434445,en,Resistance,"Germany, 1939. At the outbreak of war, Hitler authorizes a programme of mass-murder targeting the nation's disabled people, transporting them from institutions to killing centres. Elise is a patient who sweeps the institution. She doesn't speak and staff assume she doesn't understand. But she watches everything. She watches buses full of patients leave and return empty. When it's her turn, she knows what's in store. Incarcerated, what hope can there be? Based on real events, this is the story of one woman's resistance, in the only way she could.",0.6,,,Drama,Roaring Girl Productions,United Kingdom,,,"Germany, 1939. At the outbreak of war, Hitler authorizes a programme of mass-murder targeting the nation&apos;s disabled people, transporting them from institutions to killing centres. Elise is a patient who sweeps the institution. She...",Liz Crow,"Canice Bannon, Jamie Beddard, Lou Birks"
782791,Fortuity,0.0,0,Released,2020-03-01,0,14,False,/rJollOK0e1jxvDKS5g39KcPhyur.jpg,106,,tt12164882,jv,Kirangan,"Yahya, a village youth makes a great effort to improve his family life. A decision that will make him pay a heavy price.",0.6,/lqGtrJbwwdRgIAxy6p4Q2zyfmpF.jpg,Fortuity,Drama,COCO Film,,"Indonesian, Javanese","agriculture, indonesia, rural life, malang","Yahya, a village youth makes a great effort to improve his family life. A decision that will make him pay a heavy price.",F.M. Irfan,"Agus Cholid, Yahya Haryanto, Sri Utami"
782770,In Conversation: Abby Mann and Maximillian Schell,0.0,0,Released,2004-09-07,0,20,False,,0,,tt0456141,en,In Conversation: Abby Mann and Maximillian Schell,"The actor and the writer reminisce about working on both the Playhouse 90 and Stanley Kramer versions of ""Judgment at Nuremberg.""",0.6,/2DoYOGGWAcg9Dxx50nmGQvaqqL7.jpg,,Documentary,MGM Home Entertainment,United States of America,English,,,Greg Carson,"Abby Mann, Maximilian Schell"
782737,On Va Continuer!,0.0,0,Released,,0,53,False,,0,https://worklightpictures.com/on-va-continuer/,tt9677846,en,On Va Continuer!,Documentary about neo-Cajun group the Lost Bayou Ramblers.,0.6,,The Lost Bayou Ramblers Rockumentary,,,,,,Join Lost Bayou Ramblers on tour as they push the boundaries of Cajun music and breathe new life into the Louisiana French language through their genre-bending music.,Bruno Doria,"Jonny Campos, Eric Heigle, Andre Michot"
782738,UWF Blackjack Brawl,0.0,0,Released,1994-09-23,0,120,False,,0,,tt1623330,en,UWF Blackjack Brawl,Try your luck with the roughest and toughest professional wrestlers when Herb Abrams presents The UWF Blackjack Brawl!,1.098,/jSMd8IA2VvhsvWfmwheHeYhewHf.jpg,,,The Universal Wrestling Federation (Abrams),,English,,,,"Shigeru Akabane, Jack &apos;Wildman&apos; Armstrong, Sunny Beach"
782749,Caught From Behind 6,0.0,0,Released,1986-07-31,0,85,True,,0,,tt0134498,en,Caught From Behind 6,"A therapist prepares a thesis on women's fear of anal sex. To help with her studies, she invites three couples to spend the weekend at her clinic.",0.6,/cfg2lq2HSHmWJdosbdcILuL1wKo.jpg,,Romance,Hollywood Video,United States of America,English,,"A therapist prepares a thesis on women&apos;s fear of anal sex. To help with her studies, she invites three couples to spend the weekend at her clinic.",Hal Freeman,"Tom Byron, Kari Foxx, Tanya Foxx"
782754,Tosuncuk,0.0,0,Released,2021-01-01,0,32,False,/19Ed6XLnOvsDLI900lngy4HJnPS.jpg,0,,tt13768078,tr,Tosuncuk,"""Çiftlikbank"" went down in history as one of Turkey's biggest fraud scandal. Watch the story of Mehmet Aydin, nicknamed ""Tosuncuk"", the name behind this scandal, and the impact of the great emphasis through the eyes of 140journos.",0.6,/k4s4uGqz9maWSiiIpeHl1oOBTQZ.jpg,,Documentary,,Turkey,Turkish,,"&quot;Çiftlikbank&quot; went down in history as one of Turkey&apos;s biggest fraud scandal. Watch the story of Mehmet Aydin, nicknamed &quot;Tosuncuk&quot;, the name behind this scandal, and the impact of the great emphasis through the eyes of 140journos.",Kürsad Bayhan,"Mehmet Aydin, Ismail Saymaz, Mehmet Çevik"
782755,Merry Christmas,0.0,0,Released,1977-12-21,0,56,False,,0,,tt0348368,pl,Wesołych świąt,Two men go to Warsaw to sell Christmas trees and meet old friends.,0.621,/ozmzj5ukpmhVAyQ7pNvvt2ghwPJ.jpg,,"TV Movie, Comedy",Poltel (CWPiFTV),Poland,Polish,christmas,,Jerzy Sztwiertnia,"Janusz Klosinski, Krzysztof Majchrzak, Ewa Wisniewska"
782758,Have a Nice Dog!,0.0,0,Released,2020-09-08,0,14,False,,0,,tt12236334,en,Have a Nice Dog!,"Trapped in Damascus, surrounded by war, a lonely man becomes increasingly lost in his fantasies of fleeing and the inner dialogues with his dog.",0.6,/sEUMvZi4VGJCQ4tN0PYjQiIVuGE.jpg,,Animation,Karsten Matern,,,,"In Damascus, surrounded by war, an isolated man becomes increasingly lost in fantasies of escaping and the inner dialogues with his dog.",Jalal Maghout,"Husam Chadat, Hoda El-Sharkawy, Lucas Englander"
66781,Niacin: Live in Tokyo,0.0,0,Released,2005-06-28,0,0,False,,0,http://billysheehan.com/niacin/recordings.html,tt0299064,en,Niacin: Live in Tokyo,"Concert from the jazz all-star band of Billy Sheehan, John Novello, and Dennis Chambers",0.6,,,Music,,,English,"live, tokyo, japan, niacin",,,
782761,A Tribute to Stanley Kramer,0.0,0,Released,2004-09-07,0,14,False,,0,,tt0456177,en,A Tribute to Stanley Kramer,"A celebration of Stanley Kramer's life and career, featuring interviews with Karen Sharpe, his widow, and screenwriter Abby Mann.",0.845,/9Snv7rAOnMUgqCOLvRUpl16bGxD.jpg,,Documentary,MGM Home Entertainment,United States of America,,,,Greg Carson,"Abby Mann, Karen Sharpe"
782763,Minor Accident of War,0.0,0,Released,2020-11-18,0,10,False,,0,http://ww2shortfilm.com,tt10956898,en,Minor Accident of War,"In the winter of 1945 during WWll, navigator Edward Field was on his 3rd mission when flak crippled the plane and caused it to crash land in the North Sea. This is the story of Field's survival. Field, now 95, narrates this documentary.",0.6,/1ZdE9z9m5iP1lcA1zbkvf1oFKHO.jpg,,,,,English,,"In the winter of 1945 during WWll, navigator Edward Field was on his 3rd mission when flak crippled the plane and caused it to crash land in the North Sea. This is the story of Field&apos;s survival. Field, now 95, narrates this docume...","Diane Weis, Piotr Kabat",Edward Field
782765,The Value of a Single Human Being,0.0,0,Released,2004-09-07,0,6,False,,0,,tt0456180,en,The Value of a Single Human Being,Abby Mann discusses his Oscar-winning screenplay and his inspirations.,0.6,/4ylHowR1v6c2QwO4UkvsGfgkV0g.jpg,,Documentary,MGM Home Entertainment,United States of America,,,,Greg Carson,Abby Mann
782795,Purple Hat,0.0,0,Released,1974-01-01,0,1,False,,0,,tt3730646,en,Purple Hat,"A man makes a bet with himself to stop smoking, but he can't.",0.6,/fUmI9dQFqpGBoF8exyUjoJFhTCv.jpg,,,,,English,,"A man tries makes a bet with himself to stop smoking, but can&apos;t.",Lynn Smith,Don Arioli
66777,The Crooked Man,0.0,0,Released,2003-12-17,0,100,False,,0,,tt0352259,en,The Crooked Man,"Harry Fielding is an investigative reporter with a brief to covertly document the compromising exploits of public figures. Incriminating evidence captured on his camera is used by his unscrupulous boss, Hamilton, to blackmail the very people they are supposed to be protecting. The tables are turned when Fielding and Hamilton themselves become the subject of scrutiny and are plunged into a world of Subterfuge, Intrigue, blackmail and murder.",1.179,,,"TV Movie, Crime, Drama","Strand Productions, ARG TV Ltd., Odyssey Entertainment",United Kingdom,English,"blackmail, murder, intrigue, investigative journalist, subterfuge","Harry Fielding is an investigative reporter with a brief to covertly document the compromising exploits of public figures. Incriminating evidence captured on his camera is used by his unscrupulous boss, Hamilton, to blackmail the ...",David Drury,"Ross Kemp, Liam Cunningham, Natasha Little"
782823,Epiphanies,0.0,0,Released,1989-02-01,0,7,False,,0,,tt8020844,en,Epiphanies,"Fragments from a would-be abecedarium: E IS FOR ELEVATOR, J IS FOR JUMP, K IS FOR KISSING, M IS FOR MAGGOT and S IS FOR STRANGER.",0.6,/gV33yUfKj2jWtxcbsCrcqJ27VRU.jpg,,,,,,,"Fragments from a would-be abecedarium: E IS FOR ELEVATOR, J IS FOR JUMP, K IS FOR KISSING, M IS FOR MAGGOT and S IS FOR STRANGER.","Greg Watkins, Caveh Zahedi","Beat Ammon, Arnold Barkus, Keiko Martin"
782825,Letters to Gary,0.0,0,Released,1990-02-01,0,14,False,,0,,tt8027016,en,Letters to Gary,"From 1987 to 1990, filmmaker Caveh Zahedi corresponded in a series of video-letters with his friend Gary Green.",0.6,/kBb7fMRoxBIkvaG7U9ZbEJTE63b.jpg,,,,,,,"From 1987 to 1990, filmmaker Caveh Zahedi corresponded in a series of video-letters with his friend Gary Green.",Caveh Zahedi,Caveh Zahedi
782833,Dimitri in the Mud with Turquoise,0.0,0,Released,2006-01-31,0,11,False,,0,,tt8026984,en,Dimitri in the Mud with Turquoise,Caveh Zahedi takes DMT.,0.6,/ehKrXkfK47fVSN1GFE9HSDvAsfL.jpg,,,,,,,Caveh Zahedi takes DMT.,Caveh Zahedi,Caveh Zahedi
782836,The Hello Girls,0.0,0,Released,2018-03-01,0,56,False,/l4rD5phOS3gWMzZjHpBYTkz4Ljh.jpg,0,http://lincolnpennyfilms.com/index.php/the-hello-girls-documentary-a-ww1-story/,tt8120072,en,The Hello Girls,"In 1918, the U.S. Army Signal Corps sent 223 women to France as telephone operators to help win the Great War. They swore Army oaths, wore uniforms, held rank, and were subject to military justice. By war's end, they had connected over 26 million calls and were recognized by General John J. Pershing for their service. When they returned home, the U.S. government told them they were never soldiers. For 60 years, they fought their own government for recognition. In 1977, with the help of Sen. Barry Goldwater and Congresswoman Lindy Boggs, they won. Unfortunately, only a handful were still alive.",0.6,/uuRdIG4YxAa8wSJL9KNAoqf7Q4i.jpg,The Incredible Story of America's First Female Soldiers,Documentary,"Lincoln Penny Films, MJR Visuals",,,"world war i, feminism","In 1918, the U.S. Army Signal Corps sent 223 women to France as telephone operators to help win the Great War. They swore Army oaths, wore uniforms, held rank, and were subject to military justice. By war&apos;s end, they had connected...",James Theres,"Michelle Christides, Elizabeth Cobbs, Parisa Featherton"
782838,The Film Within the Film,0.0,0,Released,2005-02-17,0,7,False,,0,,tt8026970,en,The Film Within the Film,Yerba Buena Center for the Arts commissions Caveh Zahedi to make a film.,0.6,/zkEkRVjSdFGn6VHOvh0tVNkcpY7.jpg,,,,,,,Yerba Buena Center for the Arts commissions Caveh Zahedi to make a film.,Caveh Zahedi,"Brooke Armstrong, JD Beltran, Yael Braha"
782839,Letters to Matthew,0.0,0,Released,2005-02-02,0,23,False,,0,,tt8027042,en,Letters to Matthew,"From 2001 to 2005, filmmaker Caveh Zahedi corresponded in a series of video-letters with his friend Matthew Weiss.",0.6,/6DONEAItWH7xOsOmt3nV5dECzE3.jpg,,,,,,,"From 2001 to 2005, filmmaker Caveh Zahedi corresponded in a series of video-letters with his friend Matthew Weiss.",Caveh Zahedi,"Amanda Field, Caveh Zahedi"
782818,Arthur & George,0.0,0,Released,2015-03-02,0,135,False,,0,,tt4439928,en,Arthur & George,"In 1906, Sir Arthur Conan Doyle, having lost his first wife, was overcome with grief; even Sherlock Holmes and Dr Watson refused his call. It was only when his secretary, Woodie, presented him with an apparent real-life miscarriage of justice, that he could be roused to action. The case in question was that of George Edalji, a Parsee solicitor, who was imprisoned for writing obscene letters and killing livestock in Great Wyrley, Staffordshire. George needed Arthur's help to clear his name. However, as the twists and turns of the case unfold, Arthur himself questions George's innocence. It is only by finding the true culprit, that Arthur can finally put the case, and his grief, to rest; whilst simultaneously becoming influential in a major reform to the English judicial system.",0.608,,,,,,,,Sir Arthur Conan Doyle recaptures his zest for life by pursuing and challenging a notorious miscarriage of justice.,,"Martin Clunes, Arsher Ali, Charles Edwards"
782796,Marc Chagall – Between Two Worlds,0.0,0,Released,2020-11-29,0,52,False,/eHF8s9BNpwauEQ08lauvHF4J5tn.jpg,0,,tt13551552,fr,Chagall entre deux mondes,,0.6,/o0Wkg271WDoX4tF3882lGBxZxFe.jpg,,Documentary,"ARTE, Zadig Productions",France,French,"painter, art","Between 1910 and 1930, from the Russian Empire to Paris, the painter Marc Chagall traveled between popular and modern art, taking a whole generation in his wake.",Laurence Jourdan,"Marc Chagall, Nathalie Hazan-Brunet, Tamara Karandasheva"
782805,The Zebra Murders,0.0,0,Planned,,0,0,False,,0,,tt1114279,en,The Zebra Murders,"Chronicles the series of racially motivated serial killings, black on white, that took place in San Francisco in 1973 and 1974. The story focuses on the two detectives who looked to solve the crimes.",1.355,,"A season of killing, racial madness and civil rights.","Crime, Drama","DreamWorks Pictures, Plan B Entertainment, Foxx-King Entertainment",United States of America,English,,,,
782803,"Dope, Hookers and Pavement",0.0,0,Released,2020-12-02,0,113,False,,120000,,tt13586560,en,"Dope, Hookers and Pavement","""Dope, Hookers and Pavement"" is a lively and unfiltered account of the early days of the Detroit hardcore punk scene, circa 1981-82, in the notorious Cass Corridor, arguably one of the worst neighbourhoods in the city at the time.  Featuring over 70 in-depth interviews — including John Brannon (Negative Approach), Tesco Vee (Meatmen, Touch and Go), Ian MacKaye (Minor Threat, Dischord Records), pro skater Bill Danforth, scene kids, and members of the Necros, The Fix, Violent Apathy and Bored Youth — and never-before-seen Super8 footage of the Freezer, ""Dope, Hookers and Pavement"" is both hilarious and reflective, and an overdue record of a nearly invisible but magic little moment in the long history of Detroit rock'n'roll.",0.612,/6LFLxSooZpirkyi28AYIPknm0mU.jpg,A lively and unfiltered account of the early days of the Detroit hardcore punk scene.,"Documentary, Music",Ottomule Fil Mproduktion,Canada,English,"punk rock, hardcore punk","A lively and unfiltered account of the Detroit hardcore punk scene, circa 1981-82. Featuring over 70 interviews, it is a hilarious and reflective account of a nearly invisible, but magic little moment in the history of Detroit roc...",Otto Buj,"John Brannon, Ian MacKaye, Rob Michaels"
782808,SARS-29,0.0,0,Released,2020-08-21,0,116,False,,2000,https://vimeo.com/ondemand/sars29,tt12867504,en,SARS-29,"Set in the year 2029 after a decade long pandemic kills over four billion people worldwide, SARS-29 is a fictional documentary that explores how the world has changed through the stories of thirty survivors.",1.727,/n0emjDjOoqINtoFrtPnJ3g0RJHb.jpg,,Drama,VIDART,United States of America,English,,"Set in the year 2029 after a decade long pandemic kills over four billion people worldwide, SARS-29 is a fictional documentary that explores how the world has changed through the stories of thirty survivors.","The Existentialist, Michael Szymczyk","Adam Holley, Sara Quiriconi, Bella Shaw"
782725,Rituales de Sangre: The True Story Behind the Matamoros Cult Killings,0.0,0,Released,2008-03-18,0,29,False,,0,,tt1384787,en,Rituales de Sangre: The True Story Behind the Matamoros Cult Killings,"Former Brownsville, TX, deputy sheriff George Gavito recounts the 23 grisly ""palo mayombe"" human-sacrifice torture-sex killings perpetrated by the gang led by Adolfo Constanzo in Matamoros, Mexico which ended in April, 1989 and are basis for the Zev Berman feature film Borderland (2007). Gavito was one of the bilateral investigators who ""broke"" the case of missing rich kid Mark Kilroy (""Phil"" in the feature and ""John"" in this short) sensationalized by Geraldo Rivera at the time. This brief documentary uses archival news, police photos and videotape to prove the truth of the crimes is even stranger than the fictionalized feature film.",0.6,/wzyFqtCi3C1MRoZF4cKmPYCAQYe.jpg,,"Documentary, Crime",Lionsgate,,English,,"Former Brownsville, TX, deputy sheriff George Gavito recounts the 23 grisly &quot;palo mayombe&quot; human-sacrifice torture-sex killings perpetrated by the gang led by Adolfo Constanzo in Matamoros, Mexico which ended in April, 1989 and ar...",,"Sara Aldrete, Adolfo Constanzo, George Gavito"
782632,Shot in the Back,0.0,0,Released,1964-01-01,0,88,False,,0,,tt0058664,es,Un tiro por la espalda,"An atmosphere of mystery surrounds the death of Juan Durán. Paula, his wife, who has traveled to Rio de Janeiro to meet her husband, receives the news of his death. Since then, she also feels the impression of being watched and persecuted.",0.6,/rLQ0tix6wfXbApDhTzVQoa3lFzT.jpg,,Drama,Castilla Cooperativa Cinematográfica,Spain,Spanish,,,Antonio Román,"Yvonne Bastien, Tomás Blanco, Julia Caba Alba"
782636,La vuelta,0.0,0,Released,1965-01-01,0,0,False,,0,,tt0059890,es,La vuelta,,0.655,,,Drama,Coop. Cinematográfica Constelación,Spain,Spanish,,,José Luis Madrid,"Perla Cristal, Javier Escrivá, Josefina Güell"
782645,Charley's Aunt,0.0,0,Released,1983-02-06,0,97,False,,0,,tt2726574,en,Charley's Aunt,"Charley's Aunt is a farce in three acts written by Brandon Thomas. The story centres on Lord Fancourt Babberley, an undergraduate whose friends Jack and Charley persuade him to impersonate the latter's aunt.",0.6,/udXpdz9x7gt6ZKnRI0RCfroYV8h.jpg,,"Comedy, TV Movie",,United States of America,English,,,William Asher,"Charles Grodin, Vincent Gardenia, Anne Francis"
