user_id,movie_id,interaction_type,points
4040,m/dolemite_is_my_name,click,1.0
4040,m/mortal_kombat,search,1.0
4042,m/1112951-time_machine,add_to_watchlist,2.0
4042,m/sand_castle_2017,watch,3.1
4043,m/chennai_express_2013,watch,3.75
4043,m/nappily_ever_after,review,3.0
4044,m/spotlight_2015,review,3.0
4045,m/chernobyl_diaries,review,3.0
4045,m/forget_me_not_2010,search,1.0
4047,m/6_years_2015,watch,3.85
4048,m/earthquake_bird,click,1.0
4048,m/grass,watch,2.7
4048,m/the_conjuring,click,1.0
4048,m/the_holiday_calendar,add_to_watchlist,2.0
4049,m/a_monster_calls,watch,2.8
4049,m/the_incredible_jessica_james,search,1.0
4049,m/the_long_dumb_road,watch,3.5
4050,m/quigley_down_under,watch,3.5
4051,m/becoming_2020_2,search,1.0
4051,m/how_to_be_a_latin_lover,search,1.0
4051,m/the_heartbreak_kid,click,1.0
4051,m/the_last_face_2017,watch,3.5
4052,m/terminator_4,click,1.0
4052,m/the_tiger_hunter,search,1.0
4053,m/1192938-smart_people,search,1.0
4053,m/paranorman,watch,4.4
4054,m/in_my_country,review,3.0
4057,m/1021500-time_machine,search,1.0
4057,m/the_book_of_henry,watch,3.5
4059,m/prey_2018,search,1.0
4060,m/like_crazy,watch,3.4
4061,m/hero,watch,3.8
4061,m/i_am_woman,watch,4.8
4062,m/1108799-score,search,1.0
4063,m/happy_valley_2014,search,1.0
4065,m/lost_girls_2020,review,3.0
4066,m/1218060-blind_date,watch,3.5
4069,m/1213999-brothers,review,3.0
4069,m/candyman,watch,3.5
4073,m/springsteen_on_broadway,click,1.0
4075,m/1198524-ninja_assassin,search,1.0
4075,m/downton_abbey,search,1.0
4075,m/paid_in_full,review,3.0
4075,m/revenger,search,1.0
4076,m/bad_boys_ii,search,1.0
4076,m/extinction_2015,add_to_watchlist,2.0
4076,m/unknown_2011,watch,3.5
4077,m/you_get_me,click,1.0
4079,m/rock_the_kasbah,review,3.0
4079,m/the_secret_life_of_pets_2,click,1.0
4079,m/villain_1971,watch,3.15
4080,m/basic_instinct,search,1.0
4081,m/daddy_issues_2020,search,1.0
4081,m/hamburger_hill,review,3.0
4081,m/life_overtakes_me,click,1.0
4083,m/the_deep_2013,search,1.0
4083,m/waiting,watch,2.85
4084,m/feel_the_beat,review,3.0
4084,m/karate_kid_part_2,watch,3.95
4084,m/the_pirate_fairy_2014,watch,4.35
4086,m/american_tail,add_to_watchlist,2.0
4087,m/home_2013,click,1.0
4088,m/evan_almighty,add_to_watchlist,2.0
4088,m/killer_klowns_from_outer_space,watch,3.2
4088,m/panic_room,watch,3.5
4090,m/1112951-time_machine,search,1.0
4090,m/adrift_2018,watch,3.35
4091,m/cleopatra_jones,review,3.0
4091,m/five_nights_in_maine,click,1.0
4091,m/good_time,add_to_watchlist,2.0
4091,m/white-nights,search,1.0
4092,m/city_of_joy,click,1.0
4092,m/sweetest_thing,search,1.0
4093,m/flipped,watch,3.45
4093,m/uncut_gems,add_to_watchlist,2.0
4094,m/30_minutes_or_less,watch,3.5
4094,m/kabhi_khushi_kabhie_gham,watch,3.85
4095,m/mississippi_grind,add_to_watchlist,2.0
4096,m/1107809-brother,search,1.0
4096,m/american_circumcision,click,1.0
4096,m/high_society,search,1.0
4097,m/dad,search,1.0
4097,m/equilibrium,watch,4.75
4097,m/the_land_of_steady_habits,search,1.0
4098,m/awake_2019,add_to_watchlist,2.0
4098,m/chappie,click,1.0
4099,m/a_gray_state,watch,4.0
4099,m/city_of_ghosts,watch,5.0
4099,m/in_my_country,add_to_watchlist,2.0
4099,m/what_still_remains,review,3.0
4100,m/safety_not_guaranteed,review,3.0
4101,m/operation_finale,watch,3.5
4101,m/phantom_of_the_opera,watch,3.9
4102,m/net,watch,3.5
4103,m/beyond_skyline_2017,watch,3.5
4103,m/cloud_atlas_2012,click,1.0
4104,m/i_lost_my_body,watch,3.5
4105,m/benji,watch,4.8
4105,m/shadow_2011,watch,3.5
4106,m/1107809-brother,watch,4.15
4106,m/next_three_days,watch,3.05
4107,m/backtrack_2016,watch,3.5
4107,m/other_guys,watch,3.5
4107,m/saving_capitalism,click,1.0
4107,m/the_eyes_of_my_mother_2016,watch,4.9
4109,m/acts_of_vengeance,add_to_watchlist,2.0
4109,m/wanderlust_2011,click,1.0
4110,m/1001115-apartment,add_to_watchlist,2.0
4110,m/leap_year_2010,review,3.0
4110,m/operation_red_sea,click,1.0
4111,m/entangled_2019,click,1.0
4113,m/her,review,3.0
4114,m/fear_and_loathing_in_las_vegas,search,1.0
4114,m/mercury_13,add_to_watchlist,2.0
4114,m/the_unicorn,add_to_watchlist,2.0
4116,m/1009437-heidi,click,1.0
4117,m/loco_love,review,3.0
4117,m/the_death_of_stalin,add_to_watchlist,2.0
4117,m/the_inbetweeners,watch,3.2
4118,m/carrie_1952,search,1.0
4118,m/saving_capitalism,watch,3.5
4118,m/the_devil_we_know,click,1.0
4119,m/v_for_vendetta,watch,3.5
4120,m/1046151-fearless,click,1.0
4120,m/1169498-bridge,watch,3.5
4120,m/quartet_2012,search,1.0
4121,m/defiance_2008,watch,3.5
4121,m/mercury_13,watch,2.75
4122,m/this_changes_everything_2015,watch,4.6
4123,m/scary_movie_5,add_to_watchlist,2.0
4124,m/mona_lisa_smile,watch,3.5
4126,m/1003757-cat_people,watch,2.6
4126,m/22_july,search,1.0
4127,m/a_haunted_house_2,watch,3.5
4128,m/man_up_2015,click,1.0
4128,m/summer_night_2019,watch,3.5
4130,m/one-on-one,watch,2.65
4130,m/patriot_games,add_to_watchlist,2.0
4131,m/1074465-michael,watch,3.5
4131,m/cloud_atlas_2012,review,3.0
4131,m/kill_the_irishman,watch,3.0
4131,m/solomon_kane,click,1.0
4132,m/collateral,add_to_watchlist,2.0
4132,m/mississippi_grind,add_to_watchlist,2.0
4133,m/chitty_chitty_bang_bang,watch,3.75
4133,m/squid_and_the_whale,search,1.0
4134,m/gori_tere_pyaar_mein,search,1.0
4134,m/grass,watch,3.85
4134,m/screwball,search,1.0
4134,m/shot_caller,watch,4.8
4134,m/tees_maar_khan_2010,search,1.0
4135,m/eden_1998,add_to_watchlist,2.0
4135,m/rajma_chawal,watch,4.5
4135,m/total_recall_2012,watch,3.5
4139,m/1038009-rush,click,1.0
4139,m/nightcrawler,click,1.0
4140,m/1003957-chase,watch,4.35
4140,m/ghost_stories_2020,watch,4.85
4140,m/the_little_mermaid_1989,search,1.0
4140,m/total_recall,review,3.0
4141,m/equilibrium,search,1.0
4141,m/samson_2018,click,1.0
4142,m/hellboy,watch,2.8
4142,m/maniac_1934,search,1.0
4142,m/the_heartbreak_kid,watch,3.5
4142,m/the_wedding_party,watch,4.55
4142,m/wildlife_2018,search,1.0
4143,m/love_guru,click,1.0
4144,m/hell_fest,search,1.0
4145,m/good_kids_2016,watch,3.35
4145,m/the_eyes_of_my_mother_2016,add_to_watchlist,2.0
4146,m/from_dusk_till_dawn,click,1.0
4147,m/in_darkness_2018,add_to_watchlist,2.0
4148,m/10004504-ultraviolet,watch,4.45
4148,m/sweet_virginia_2017,watch,2.9
4148,m/the_tiger_hunter,add_to_watchlist,2.0
4148,m/v_for_vendetta,search,1.0
4149,m/1112951-time_machine,search,1.0
4149,m/center_stage,watch,3.5
4150,m/entanglement_2018,search,1.0
4150,m/the_bling_ring_2013,review,3.0
4150,m/the_returned,watch,4.6
4152,m/five_feet_apart,add_to_watchlist,2.0
4152,m/immortals_2011,click,1.0
4153,m/great_raid,search,1.0
4154,m/bathtubs_over_broadway,watch,4.05
4154,m/mystery_men,watch,4.1
4155,m/now_and_then,watch,3.5
4156,m/bleach_2018,watch,3.4
4156,m/paper,watch,4.15
4156,m/unfinished_song,review,3.0
4157,m/american_president,watch,4.8
4157,m/moonlight_2016,review,3.0
4157,m/the_silence_2019,search,1.0
4158,m/good_kids_2016,watch,4.8
4158,m/karate_kid_part_2,click,1.0
4158,m/peppermint_2018,click,1.0
4158,m/the_babysitter_2017,click,1.0
4158,m/zindagi_na_milegi_dobara,watch,3.15
4160,m/sex_doll,watch,4.35
4160,m/the_edge_of_democracy,watch,4.15
4161,m/1016847-protector,click,1.0
4161,m/friday_night_lights,add_to_watchlist,2.0
4163,m/1099999-beowulf,search,1.0
4163,m/like_crazy,search,1.0
4163,m/mercy-2009,watch,4.45
4164,m/charlie_and_the_chocolate_factory,watch,4.55
4164,m/chennai_express_2013,watch,3.5
4164,m/hickok_2017,watch,3.95
4164,m/honey_2,add_to_watchlist,2.0
4164,m/package,watch,4.5
4165,m/gosford_park,search,1.0
4165,m/wildling,review,3.0
4167,m/air_force_one,search,1.0
4167,m/bully_2012,watch,2.6
4168,m/the_end,search,1.0
4169,m/the_hollow_point_2016,click,1.0
4170,m/1062483-bad_boys,search,1.0
4170,m/1112237-order,search,1.0
4170,m/tenacious_d_in_the_pick_of_destiny,watch,3.5
4171,m/burlesque,search,1.0
4171,m/paranoia_2013,review,3.0
4173,m/1019541-sparkle,add_to_watchlist,2.0
4173,m/candyman,add_to_watchlist,2.0
4173,m/rain_man,search,1.0
4174,m/1003755-cat_on_a_hot_tin_roof,search,1.0
4174,m/1198524-ninja_assassin,watch,3.5
4174,m/milk,search,1.0
4175,m/a_bad_moms_christmas,add_to_watchlist,2.0
4175,m/from_dusk_till_dawn,review,3.0
4175,m/prince,watch,3.5
4175,m/una_2017,watch,4.05
4176,m/1193743-step_brothers,watch,2.55
4176,m/the_november_man,search,1.0
4176,m/the_outsider_2018,watch,3.5
4177,m/after_life_2010,watch,2.6
4177,m/arme_riddere,review,3.0
4177,m/the_deep_2013,click,1.0
4177,m/the_wedding_party,review,3.0
4178,m/1210249-last_word,watch,4.0
4178,m/the_beguiled,review,3.0
4178,m/wolves,add_to_watchlist,2.0
4179,m/1162559-bobby,review,3.0
4179,m/gemini_2018,click,1.0
4179,m/pursuit_of_happyness,watch,2.9
4180,m/loco_love,click,1.0
4180,m/the_impossible_2012,review,3.0
4181,m/inconceivable_2017,watch,4.3
4183,m/1031385-jungle_book,search,1.0
4183,m/east_side_sushi,review,3.0
4183,m/men_in_black_ii,watch,3.5
4184,m/cook_off,watch,3.5
4184,m/the_24_hour_war,watch,3.0
4184,m/tremors,watch,2.65
4185,m/mission_of_honor_2019,watch,3.5
4185,m/tall_girl,watch,3.5
4186,m/hostiles,watch,3.4
4186,m/like_crazy,watch,3.95
4186,m/little_men_2016,search,1.0
4188,m/dallas_buyers_club_2013,search,1.0
4188,m/what_lies_beneath,search,1.0
4189,m/delhi-6,watch,3.9
4189,m/paper,search,1.0
4189,m/stuart_little,watch,3.35
4190,m/about_time,add_to_watchlist,2.0
4190,m/circus_of_books,review,3.0
4190,m/rocky_iii,click,1.0
4191,m/a_secret_love,watch,3.45
4191,m/the_impossible_2012,watch,2.5
4191,m/the_young_messiah,watch,3.0
4191,m/whisky,watch,2.85
4192,m/daddy_day_care,watch,4.45
4192,m/red,search,1.0
4193,m/peppermint_2018,review,3.0
4194,m/boogie_nights,add_to_watchlist,2.0
4196,m/little_men_2016,search,1.0
4196,m/red_trees,watch,3.2
4196,m/runaway_bride,click,1.0
4197,m/1009076-gypsy,review,3.0
4197,m/1123000-carrie,watch,3.0
4197,m/cargo_2011,watch,3.5
4198,m/immoral_tales,watch,4.65
4198,m/swiss_army_man,add_to_watchlist,2.0
4199,m/banana_split_2020,watch,3.15
4199,m/goon,review,3.0
4199,m/spotlight_2015,search,1.0
4200,m/hell_fest,search,1.0
4200,m/jersey_boys,add_to_watchlist,2.0
4200,m/the_breaker_upperers,watch,3.6
4200,m/the_silence_2019,watch,3.5
4200,m/unstoppable-2010,add_to_watchlist,2.0
4201,m/sex_drive,watch,2.8
4202,m/pusher_2012,search,1.0
4202,m/the_roommate,watch,3.75
4203,m/10010077-felon,watch,3.5
4203,m/a_haunted_house_2,search,1.0
4204,m/jersey_boys,search,1.0
4205,m/1017502-revenge,add_to_watchlist,2.0
4205,m/1111227-iris,watch,3.2
4206,m/my_way_2012,add_to_watchlist,2.0
4207,m/free_state_of_jones,search,1.0
4207,m/reincarnated,review,3.0
4207,m/the_november_man,click,1.0
4209,m/term_life,watch,3.5
4210,m/bombshell_2019,click,1.0
4210,m/little_evil,watch,3.65
4210,m/the_ivory_game,click,1.0
4212,m/1052698-wyatt_earp,watch,4.9
4213,m/an_evening_with_beverly_luff_linn_2018,click,1.0
4213,m/love_jones,review,3.0
4213,m/my_entire_high_school_sinking_into_the_sea,watch,3.15
4213,m/steve_jobs_2015,search,1.0
4214,m/i_am_bolt,watch,4.1
4215,m/officer_downe,add_to_watchlist,2.0
4215,m/terrifier,watch,4.2
4216,m/forbidden_kingdom,search,1.0
4216,m/maktub_2018,search,1.0
4216,m/the_ottoman_lieutenant,watch,3.0
4217,m/the_holiday_calendar,search,1.0
4218,m/baseketball,add_to_watchlist,2.0
4218,m/rim_of_the_world,review,3.0
4220,m/the_humanity_bureau,review,3.0
4221,m/1018318-scarecrow,click,1.0
4221,m/the_perfect_match_2016,add_to_watchlist,2.0
4221,m/the_unknown_known,review,3.0
4222,m/welcome_home_roscoe_jenkins,review,3.0
4223,m/1175178-jane_austen_book_club,search,1.0
4223,m/fractured,search,1.0
4223,m/how_it_ends,search,1.0
4223,m/what_a_girl_wants,search,1.0
4224,m/pursuit_of_happyness,search,1.0
4224,m/step_sisters,add_to_watchlist,2.0
4224,m/tarzan,search,1.0
4225,m/rattlesnake,watch,4.4
4225,m/the_heartbreak_kid,add_to_watchlist,2.0
4227,m/detour,review,3.0
4227,m/son_of_a_gun_2015,review,3.0
4227,m/wine_country,watch,4.9
4229,m/how_to_be_a_player,watch,3.0
4229,m/sword_master,search,1.0
4230,m/in_the_tall_grass_2019,search,1.0
4230,m/springsteen_on_broadway,click,1.0
4231,m/all_day_and_a_night,click,1.0
4231,m/detention_2011,watch,3.35
4231,m/maximum_risk,watch,3.5
4231,m/new_money,watch,2.75
4231,m/the_outcasts_2017,add_to_watchlist,2.0
4233,m/american_psycho,watch,3.9
4233,m/uncut_gems,review,3.0
4234,m/1106020-someone_like_you,search,1.0
4234,m/four_weddings_and_a_funeral,review,3.0
4234,m/sleepover,click,1.0
4235,m/big_fat_liar,search,1.0
4235,m/charlie_and_the_chocolate_factory,watch,4.1
4236,m/1012871-lovesick,watch,3.5
4236,m/tourist,search,1.0
4236,m/transcendence_2014,click,1.0
4238,m/my_way_2011,search,1.0
4238,m/stuart_little_2,search,1.0
4240,m/the_hollow,click,1.0
4240,m/unfinished_song,add_to_watchlist,2.0
4241,m/match_2014,review,3.0
4241,m/om_shanti_om,add_to_watchlist,2.0
4242,m/1062483-bad_boys,add_to_watchlist,2.0
4242,m/a_tale_of_love_and_darkness,watch,4.35
4242,m/good_people_2014,watch,3.6
4243,m/1037649-my_girl,search,1.0
4244,m/drive_2019,add_to_watchlist,2.0
4244,m/the_death_of_stalin,watch,2.8
4244,m/the_happytime_murders_2017,click,1.0
4245,m/backtrack_2016,add_to_watchlist,2.0
4245,m/juanita_2019,click,1.0
4245,m/night_moves_2013,search,1.0
4246,m/1003957-chase,watch,3.5
4246,m/1004110-chosen,click,1.0
4246,m/love_aaj_kal_2020,click,1.0
4246,m/walking_out,review,3.0
4247,m/the_incredible_jessica_james,watch,3.5
4247,m/the_stanford_prison_experiment,add_to_watchlist,2.0
4248,m/night_moves_2013,add_to_watchlist,2.0
4249,m/37_seconds,add_to_watchlist,2.0
4250,m/the_great_hack,watch,3.55
4250,m/the_two_popes,search,1.0
4250,m/whisky,review,3.0
4252,m/cloud_atlas_2012,watch,3.5
4253,m/dear_ex,search,1.0
4254,m/black_rose_2017,watch,3.5
4254,m/the_new_romantic,search,1.0
4255,m/change_in_the_air_2018,watch,3.45
4256,m/the_hateful_eight,watch,4.6
4256,m/the_wedding_party,search,1.0
4257,m/catfight_2017,watch,3.5
4257,m/der_kreis,watch,3.45
4258,m/apollo_18,review,3.0
4258,m/hotel_transylvania,search,1.0
4258,m/the_golem_2019,search,1.0
4259,m/1009076-gypsy,search,1.0
4259,m/a_perfect_man,search,1.0
4259,m/anchor_and_hope,watch,4.7
4259,m/blood_money_2017,watch,3.55
4259,m/easy,search,1.0
4259,m/paranoia_2013,watch,3.5
4259,m/the_angry_birds_movie_2,click,1.0
4260,m/mad_max,watch,3.3
4261,m/crocodile_dundee_in_los_angeles,watch,4.6
4261,m/happy_endings,search,1.0
4261,m/kings_2017,watch,3.15
4261,m/queen_of_the_desert,search,1.0
4261,m/the_foreigner_2017,watch,3.5
4262,m/1201402-17_again,watch,3.5
4262,m/along_came_a_spider,add_to_watchlist,2.0
4262,m/left_behind_2014,watch,2.8
4262,m/xx,click,1.0
4265,m/let_there_be_light_2017_2,click,1.0
4265,m/one_day_2014,search,1.0
4265,m/the_kindergarten_teacher_2018,search,1.0
4265,m/the_witch_2016,watch,3.95
4266,m/the_founder,search,1.0
4266,m/welcome_home_roscoe_jenkins,click,1.0
4267,m/the_liberator_2014,search,1.0
4267,m/triple_threat_2019,review,3.0
4268,m/eden_2012,click,1.0
4268,m/sandy_wexler,review,3.0
4270,m/night_at_the_roxbury,search,1.0
4271,m/cloverfield,search,1.0
4271,m/striptease,add_to_watchlist,2.0
4271,m/the_trust_2016,search,1.0
4273,m/river_wild,search,1.0
4275,m/1189844-the_bank_job,click,1.0
4275,m/an_ordinary_man,review,3.0
4275,m/longest_yard,add_to_watchlist,2.0
4275,m/railroad_tigers_2017,search,1.0
4277,m/1019541-sparkle,click,1.0
4277,m/freedomland,review,3.0
4277,m/prom_night,search,1.0
4277,m/solomon_kane,watch,2.9
4277,m/underworld,add_to_watchlist,2.0
4278,m/been_so_long,watch,3.5
4279,m/mission_of_honor_2019,watch,3.5
4279,m/rocky_v,review,3.0
4279,m/uncut_gems,search,1.0
4279,m/whipped,click,1.0
4279,m/win_it_all,search,1.0
4280,m/killer_klowns_from_outer_space,search,1.0
4281,m/10010229-dostana,click,1.0
4281,m/american_assassin_2017,watch,3.9
4281,m/gimme_shelter_2014,search,1.0
4281,m/good_hair,watch,3.1
4281,m/tallulah,watch,4.8
4281,m/tell_me_who_i_am,watch,3.5
4281,m/we_are_your_friends_2015,watch,2.8
4283,m/10004504-ultraviolet,add_to_watchlist,2.0
4283,m/dark_places_2015,review,3.0
4283,m/extracurricular,watch,3.65
4283,m/raging_bull,search,1.0
4284,m/1017321-red_dawn,review,3.0
4284,m/hampstead,click,1.0
4284,m/savage_dog,watch,4.9
4285,m/1079452-assignment,review,3.0
4285,m/boogie_nights,search,1.0
4285,m/peepli-live,watch,3.5
4286,m/1083659-rounders,search,1.0
4286,m/gosford_park,search,1.0
4286,m/hugo,watch,2.8
4287,m/inception,watch,3.5
4288,m/captain_fantastic,watch,3.65
4288,m/fatima_2020,review,3.0
4288,m/the_beguiled,review,3.0
4289,m/1052698-wyatt_earp,watch,3.55
4289,m/a_monster_calls,search,1.0
4289,m/benji_2018,add_to_watchlist,2.0
4289,m/deep,search,1.0
4289,m/shimmer_lake,click,1.0
4291,m/first_kill_2017,watch,4.45
4292,m/a_haunted_house,watch,4.65
4293,m/extinction_2015,click,1.0
4293,m/tall_girl,search,1.0
4294,m/birth_of_the_dragon,watch,4.35
4294,m/prince,search,1.0
4294,m/the_trip_to_spain_2017,add_to_watchlist,2.0
4295,m/gigi,search,1.0
4296,m/love_guru,search,1.0
4296,m/the_secret_life_of_pets_2,search,1.0
4297,m/daddy_day_care,add_to_watchlist,2.0
4297,m/fools_rush_in,search,1.0
4297,m/major_payne,search,1.0
4298,m/extraction_2015,add_to_watchlist,2.0
4298,m/now_and_then,watch,4.7
4298,m/the_rover,search,1.0
4298,m/war_machine_2016,watch,3.5
4298,m/you_get_me,search,1.0
4300,m/cargo_2018,watch,3.9
4300,m/guilty_2020,review,3.0
4301,m/1080867-rainmaker,watch,3.5
4301,m/1086991-life,add_to_watchlist,2.0
4302,m/the_hunt_2020,review,3.0
4303,m/1112980-perfume,review,3.0
4303,m/cut_bank,watch,2.65
4304,m/occupation_2018,watch,4.6
4304,m/taken,add_to_watchlist,2.0
4305,m/forbidden_kingdom,search,1.0
4305,m/free_fire,search,1.0
4305,m/peter_rabbit_2018,add_to_watchlist,2.0
4306,m/killer_klowns_from_outer_space,watch,3.5
4307,m/the_young_messiah,review,3.0
4308,m/friend_request,watch,3.5
4308,m/good_kids_2016,search,1.0
4308,m/philadelphia,search,1.0
4309,m/dark_crimes,watch,4.5
4311,m/poms,watch,4.65
4311,m/unstoppable-2010,search,1.0
4312,m/ip_man_3,add_to_watchlist,2.0
4312,m/social_animals,watch,3.5
4312,m/the_new_romantic,add_to_watchlist,2.0
4313,m/ghost_stories_2020,watch,3.5
4313,m/the_american,click,1.0
4313,m/the_florida_project,review,3.0
4314,m/10012282-oath,watch,3.95
4315,m/lost_girls_2020,add_to_watchlist,2.0
4316,m/first_match,watch,3.7
4316,m/lockout_2012,click,1.0
4316,m/the_promise_2017,watch,3.5
4318,m/safe_2011,search,1.0
4319,m/haunting_of_molly_hartley,click,1.0
4320,m/1018318-scarecrow,review,3.0
4320,m/christine_2016,click,1.0
4320,m/steal_a_pencil_for_me,watch,3.5
4321,m/10010229-dostana,search,1.0
4321,m/1211199-last_night,add_to_watchlist,2.0
4321,m/good_hair,watch,3.1
4321,m/let_there_be_light_2017_2,add_to_watchlist,2.0
4322,m/calibre,review,3.0
4323,m/junebug,click,1.0
4323,m/the_after_party_2018,watch,3.5
4323,m/the_unknown_known,watch,3.55
4324,m/the_square,search,1.0
4326,m/haywire_2011,search,1.0
4327,m/doom,search,1.0
4327,m/kill_the_irishman,review,3.0
4327,m/the_professor_and_the_madman,search,1.0
4328,m/28_days,watch,3.5
4328,m/little_monsters_2019,review,3.0
4329,m/arq,add_to_watchlist,2.0
4329,m/inglourious_basterds,add_to_watchlist,2.0
4329,m/only,watch,4.6
4330,m/crow,add_to_watchlist,2.0
4331,m/layer_cake,watch,3.0
4332,m/1046151-fearless,click,1.0
4332,m/scary_movie_5,click,1.0
4333,m/quigley_down_under,watch,3.2
4333,m/the_discovery_2017,search,1.0
4334,m/1080990-fallen,watch,3.5
4334,m/november_criminals,add_to_watchlist,2.0
4334,m/ordinary_world_2016,watch,4.75
4336,m/great_raid,add_to_watchlist,2.0
4336,m/message_from_the_king,add_to_watchlist,2.0
4337,m/cool_hand_luke,click,1.0
4337,m/ip_man,watch,3.55
4338,m/blue_streak,search,1.0
4338,m/calendar_girls,add_to_watchlist,2.0
4338,m/for_greater_glory,watch,3.5
4338,m/legally_blonde,add_to_watchlist,2.0
4340,m/37_seconds,watch,3.5
4340,m/in_the_tall_grass_2019,watch,2.7
4340,m/miracle,search,1.0
4341,m/kung_fu_yoga,review,3.0
4341,m/savage_dog,watch,2.85
4343,m/ghost_stories_2018,review,3.0
4343,m/marshall,add_to_watchlist,2.0
4344,m/evelyn,review,3.0
4344,m/next_karate_kid,watch,4.1
4348,m/nightcrawler,watch,4.15
4348,m/point_blank,review,3.0
4348,m/rugrats_movie,search,1.0
4348,m/war_horse,search,1.0
4349,m/1175076-fred_claus,watch,2.7
4349,m/a_tale_of_love_and_darkness,click,1.0
4350,m/godzilla_2014,watch,3.4
4351,m/joy_2014,review,3.0
4351,m/unaccompanied_minors,search,1.0
4352,m/a_christmas_prince,click,1.0
4352,m/a_private_war,click,1.0
4352,m/into_the_inferno,watch,3.65
4352,m/mist,search,1.0
4352,m/sherlock_holmes_2009,search,1.0
4353,m/mosul,click,1.0
4353,m/the_coldest_game,review,3.0
4354,m/benji,watch,3.5
4354,m/friday_night_lights,click,1.0
4354,m/villain_1971,search,1.0
4355,m/1108799-score,search,1.0
4355,m/scary_movie,review,3.0
4355,m/scream_3,click,1.0
4355,m/space_cowboys,search,1.0
4355,m/the_edge_of_seventeen,add_to_watchlist,2.0
4356,m/1067137-it_takes_two,search,1.0
4356,m/anon,add_to_watchlist,2.0
4356,m/dennis_the_menace,search,1.0
4356,m/ghost_stories_2020,add_to_watchlist,2.0
4356,m/the_late_bloomer_2016,click,1.0
4357,m/the_fighter_2011,watch,2.6
4357,m/then_came_you,watch,2.55
4358,m/air_force_one,review,3.0
4358,m/the_good_catholic,watch,3.5
4358,m/the_seven_five,add_to_watchlist,2.0
4358,m/tortilla_soup,watch,4.15
4359,m/1018044-sabotage,search,1.0
4359,m/1019544-spartacus,click,1.0
4359,m/1186122-broken,watch,3.5
4359,m/bad_rap,watch,4.35
4360,m/bokeh_2017,search,1.0
4360,m/cool_hand_luke,add_to_watchlist,2.0
4360,m/dark_skies_2013,click,1.0
4360,m/golmaal-returns,watch,3.5
4361,m/good_kill,click,1.0
4362,m/don_verdean,watch,4.3
4362,m/the_eyes_of_my_mother_2016,add_to_watchlist,2.0
4362,m/the_pirate_fairy_2014,search,1.0
4363,m/four_weddings_and_a_funeral,search,1.0
4363,m/good_people_2014,watch,4.65
4363,m/mohawk_2018,review,3.0
4363,m/the_challenge_1982,search,1.0
4364,m/1079452-assignment,watch,2.75
4364,m/the_smurfs_2,review,3.0
4366,m/free_fire,watch,3.5
4366,m/summer_night_2019,click,1.0
4368,m/love_jones,watch,3.5
4369,m/natural_selection_2011,search,1.0
4369,m/sabotage_2012,watch,3.25
4369,m/sex_doll,search,1.0
4370,m/into_the_wild,watch,3.6
4371,m/asoka,click,1.0
4371,m/little_monsters_2019,review,3.0
4371,m/platoon,click,1.0
4371,m/the_debt_collector_2018,search,1.0
4373,m/the_strangers,search,1.0
4374,m/evan_almighty,click,1.0
4375,m/honey_2,watch,3.5
4375,m/john_henry_2020,watch,4.8
4375,m/the_package_2018,add_to_watchlist,2.0
4375,m/underworld,watch,4.9
4375,m/unstoppable-2010,search,1.0
4376,m/american_ultra,search,1.0
4379,m/the_jungle_book_2016,watch,3.5
4379,m/wildlife_2018,add_to_watchlist,2.0
4380,m/stripes,search,1.0
4381,m/district_9,review,3.0
4381,m/enter_the_dragon,watch,3.5
4383,m/in_the_shadow_of_the_moon,add_to_watchlist,2.0
4383,m/yoga_hosers,review,3.0
4384,m/1016239-phantom_of_the_opera,search,1.0
4384,m/1067137-it_takes_two,click,1.0
4384,m/dog_eat_dog_2016,watch,3.85
4384,m/king_jack,watch,3.9
4384,m/somewhere_between_2011,watch,4.1
4385,m/5_flights_up,search,1.0
4385,m/level_16,watch,3.5
4385,m/no_escape_2015,click,1.0
4387,m/1079718-one_night_stand,watch,3.15
4388,m/bad_education,watch,4.5
4388,m/been_so_long,search,1.0
4388,m/good_hair,add_to_watchlist,2.0
4390,m/enemy_2013,click,1.0
4390,m/rocky_iv,search,1.0
4391,m/50_first_dates,search,1.0
4392,m/a_haunted_house_2,search,1.0
4392,m/cloudy_with_a_chance_of_meatballs_2_2013,search,1.0
4393,m/inglourious_basterds,watch,2.6
4394,m/final_destination_2,click,1.0
4394,m/grand_hotel,watch,3.15
4394,m/ray,watch,3.85
4395,m/in_the_shadow_of_the_moon_2019,click,1.0
4396,m/moonlight_2016,watch,3.5
4396,m/psycho,review,3.0
4396,m/rebel_without_a_cause,search,1.0
4397,m/1009096-hairspray,search,1.0
4397,m/snowden,search,1.0
4399,m/1012871-lovesick,watch,4.05
4399,m/the_ballad_of_buster_scruggs,add_to_watchlist,2.0
4399,m/the_good_neighbor_2016,search,1.0
4400,m/god_knows_where_i_am,search,1.0
4400,m/grass_is_greener_2019,watch,3.8
4400,m/i_lost_my_body,search,1.0
4401,m/blow,click,1.0
4402,m/5_to_7,add_to_watchlist,2.0
4402,m/delhi_belly_2011,watch,3.95
4402,m/the_ballad_of_buster_scruggs,review,3.0
4402,m/the_hollow_point_2016,watch,2.55
4403,m/1017776-rocky,search,1.0
4404,m/1086991-life,watch,4.2
4404,m/the_disaster_artist,watch,3.5
4405,m/1169498-bridge,search,1.0
