user_id,movie_id,watch_date,completion_rate,location,time_of_day,social_context,mood,device
4974,m/rajma_chawal,2023-04-08,0.9,Outdoor,Afternoon,Alone,Stressed,Smartphone
4033,m/lake_house,2023-12-10,0.7,Work,Afternoon,Partner,Excited,Smartphone
2789,m/man_of_tai_chi,2023-11-02,0.7,Travel,Morning,Friends,Tired,Smartphone
1347,m/1213536-american_son,2023-07-16,0.96,Home,Night,Friends,Sad,Smart TV
2003,m/the_body_remembers_when_the_world_broke_open,2023-01-22,0.98,Home,Evening,Alone,Stressed,Smartphone
4321,m/good_hair,2023-05-14,0.62,Travel,Evening,Friends,Stressed,Smartphone
739,m/fatima_2020,2023-03-19,0.62,Outdoor,Night,Partner,Tired,Smartphone
2788,m/total_recall_2012,2023-06-12,0.89,Travel,Afternoon,Partner,Excited,Smartphone
1750,m/hellboy_2019,2023-10-01,0.61,Travel,Night,Alone,Relaxed,Smart TV
403,m/someone_great,2023-04-23,1.0,Home,Morning,Family,Excited,Laptop
1603,m/arthur_2011,2023-02-01,0.96,Travel,Morning,Partner,Tired,Smartphone
442,m/buffalo_boys_2019,2023-12-19,0.7,Work,Night,Family,Relaxed,Tablet
1063,m/the_silence_2019,2023-11-19,0.87,Work,Afternoon,Partner,Sad,Smartphone
4197,m/cargo_2011,2023-09-09,0.7,Work,Morning,Family,Sad,Smartphone
1791,m/outsiders,2023-03-11,0.58,Travel,Evening,Family,Happy,Tablet
3374,m/1171939-perfect_stranger,2023-06-19,0.84,Work,Afternoon,Family,Tired,Smartphone
4154,m/bathtubs_over_broadway,2023-07-16,0.81,Outdoor,Night,Alone,Sad,Smart TV
3370,m/1125409-cabin_fever,2023-06-03,0.92,Home,Morning,Alone,Happy,Smart TV
3705,m/aurora_2011,2023-11-26,0.7,Outdoor,Night,Alone,Relaxed,Laptop
2510,m/outsiders,2023-03-03,0.7,Travel,Morning,Friends,Tired,Laptop
2813,m/the_inbetweeners,2023-08-29,0.7,Outdoor,Afternoon,Friends,Sad,Smartphone
4910,m/1220551-bounty_hunter,2023-08-31,0.7,Home,Evening,Friends,Sad,Smartphone
4554,m/cradle_2_the_grave,2023-12-07,0.7,Home,Morning,Family,Stressed,Smartphone
1931,m/the_gospel_of_john,2023-06-06,0.79,Travel,Evening,Friends,Excited,Smartphone
4441,m/dog_eat_dog_2016,2023-12-09,0.61,Home,Morning,Partner,Stressed,Smartphone
2640,m/immortals_2011,2023-05-31,0.79,Home,Afternoon,Family,Sad,Smartphone
4857,m/pelican_brief,2023-07-23,0.67,Home,Evening,Alone,Tired,Smartphone
1740,m/tears_of_the_sun,2023-04-21,0.59,Home,Morning,Partner,Tired,Laptop
1591,m/hold_the_dark,2023-09-20,0.51,Travel,Evening,Partner,Stressed,Smartphone
705,m/nightcrawler,2023-09-23,0.7,Travel,Morning,Family,Tired,Smartphone
3456,m/1017321-red_dawn,2023-04-28,0.96,Outdoor,Afternoon,Partner,Happy,Smart TV
4985,m/the_devil_we_know,2023-09-07,0.6,Home,Afternoon,Family,Relaxed,Smartphone
401,m/remember_2016,2023-10-05,0.96,Travel,Afternoon,Family,Relaxed,Smart TV
4252,m/cloud_atlas_2012,2023-12-17,0.7,Outdoor,Evening,Friends,Happy,Smartphone
3488,m/final_destination_2,2023-06-27,0.73,Work,Night,Partner,Stressed,Tablet
4525,m/trigger_effect,2023-11-07,0.84,Home,Morning,Friends,Happy,Smart TV
3424,m/1193303-1193303-trumbo,2023-08-19,0.65,Travel,Night,Family,Stressed,Smartphone
4745,m/kung_fu_hustle,2023-10-06,0.97,Work,Morning,Alone,Excited,Smartphone
4281,m/we_are_your_friends_2015,2023-06-01,0.56,Outdoor,Afternoon,Alone,Happy,Tablet
3000,m/mojave_2016,2023-06-24,0.79,Travel,Evening,Family,Sad,Smartphone
3036,m/american_president,2023-10-05,0.7,Work,Afternoon,Partner,Sad,Smartphone
3313,m/bloodline_2019,2023-04-02,0.7,Outdoor,Night,Friends,Excited,Smartphone
2199,m/10010571-hush,2023-06-18,0.99,Outdoor,Morning,Partner,Tired,Smartphone
1540,m/safe_haven,2023-04-11,0.7,Travel,Evening,Friends,Relaxed,Tablet
1507,m/1142569-cursed,2023-12-25,0.83,Travel,Evening,Alone,Happy,Smartphone
2652,m/american_me,2023-03-24,0.7,Outdoor,Afternoon,Partner,Stressed,Smartphone
4534,m/the_duel_2016,2023-07-20,0.71,Outdoor,Night,Family,Excited,Smartphone
1378,m/donnie_brasco,2023-05-15,0.58,Work,Afternoon,Partner,Stressed,Smartphone
3091,m/blue_ruin,2023-07-19,0.7,Work,Evening,Partner,Sad,Smartphone
1813,m/junebug,2023-06-22,0.98,Outdoor,Evening,Family,Happy,Smartphone
2550,m/search_party,2023-02-16,0.7,Outdoor,Night,Alone,Sad,Smartphone
1416,m/icarus_2017,2023-07-23,0.88,Home,Evening,Alone,Happy,Smartphone
503,m/the_returned,2023-04-05,0.7,Travel,Evening,Partner,Excited,Laptop
2194,m/1004110-chosen,2023-09-08,0.58,Travel,Evening,Partner,Stressed,Tablet
4967,m/dinner_for_schmucks,2023-11-11,0.91,Home,Afternoon,Friends,Relaxed,Smartphone
3810,m/hard_way,2023-02-11,0.82,Outdoor,Morning,Family,Stressed,Smartphone
3065,m/survivors_guide_to_prison,2023-06-21,0.66,Work,Evening,Alone,Relaxed,Laptop
1844,m/in_darkness_2018,2023-04-02,0.7,Home,Evening,Family,Happy,Smartphone
1758,m/the_returned,2023-03-21,0.7,Home,Night,Friends,Relaxed,Smart TV
4608,m/the_wrong_missy,2023-05-21,0.77,Outdoor,Evening,Alone,Tired,Smartphone
942,m/chasing_amy,2023-05-13,0.7,Home,Evening,Alone,Excited,Laptop
815,m/1009437-heidi,2023-03-04,0.94,Work,Night,Partner,Sad,Laptop
1833,m/the_diabolical_2015,2023-05-03,0.96,Travel,Evening,Partner,Relaxed,Smartphone
433,m/shutter,2023-09-09,0.92,Home,Afternoon,Alone,Sad,Laptop
2283,m/i_am_michael,2023-12-25,0.9,Outdoor,Morning,Partner,Excited,Smartphone
4744,m/waterboy,2023-07-27,0.56,Outdoor,Morning,Friends,Stressed,Smartphone
3924,m/the_american_meme,2023-05-30,0.7,Work,Morning,Partner,Happy,Tablet
2449,m/ibiza,2023-11-13,0.77,Work,Night,Partner,Stressed,Smartphone
563,m/dope_2015,2023-09-06,0.83,Home,Evening,Partner,Happy,Smartphone
2721,m/the_flintstones,2023-03-26,0.7,Travel,Afternoon,Family,Tired,Smartphone
3113,m/the_dirt_2019,2023-04-05,0.95,Outdoor,Night,Alone,Relaxed,Smartphone
2579,m/10011735-beautiful_life,2023-08-14,0.57,Outdoor,Night,Family,Happy,Smartphone
3492,m/billu-barber,2023-10-26,0.7,Home,Night,Friends,Tired,Tablet
2713,m/rocky_ii,2023-12-06,0.79,Travel,Morning,Family,Tired,Smartphone
2466,m/ray,2023-11-16,0.55,Work,Morning,Friends,Relaxed,Smartphone
4362,m/don_verdean,2023-12-11,0.86,Outdoor,Morning,Friends,Excited,Smartphone
1411,m/menashe,2023-09-10,0.57,Travel,Afternoon,Friends,Sad,Smartphone
3492,m/bhool_bhulaiyaa,2023-10-23,0.57,Work,Night,Friends,Happy,Smart TV
2191,m/mirror_has_two_faces,2023-02-10,0.51,Home,Night,Partner,Happy,Smartphone
2167,m/chopsticks,2023-01-26,0.51,Outdoor,Afternoon,Friends,Relaxed,Smartphone
4043,m/chennai_express_2013,2023-05-30,0.75,Travel,Morning,Alone,Relaxed,Smart TV
4528,m/kill_the_messenger_2015,2023-01-27,0.7,Travel,Morning,Partner,Happy,Tablet
244,m/the_call_2013,2023-01-20,0.7,Outdoor,Evening,Partner,Excited,Smartphone
2137,m/freak_show,2023-12-02,0.66,Travel,Afternoon,Partner,Relaxed,Laptop
4555,m/outlander,2023-03-27,0.53,Outdoor,Morning,Friends,Sad,Tablet
3528,m/nights_in_rodanthe,2023-08-23,0.7,Travel,Night,Partner,Relaxed,Smartphone
527,m/raging_bull,2023-03-16,0.67,Travel,Evening,Alone,Stressed,Smartphone
4231,m/new_money,2023-06-01,0.55,Outdoor,Afternoon,Partner,Stressed,Smart TV
362,m/haunting_of_molly_hartley,2023-02-25,0.77,Outdoor,Morning,Friends,Happy,Smart TV
3031,m/life_2014,2023-03-05,0.56,Work,Night,Alone,Tired,Laptop
2466,m/after_life_2010,2023-12-18,0.65,Travel,Evening,Alone,Sad,Smartphone
3602,m/in_the_line_of_fire,2023-02-22,0.78,Work,Afternoon,Family,Tired,Laptop
3783,m/departed,2023-11-03,0.9,Travel,Morning,Friends,Relaxed,Tablet
1886,m/good_burger,2023-08-26,0.7,Home,Afternoon,Alone,Happy,Smartphone
343,m/unbroken_2014,2023-03-20,0.7,Travel,Afternoon,Alone,Stressed,Smartphone
3151,m/creep_2_2017,2023-10-29,0.6,Work,Afternoon,Friends,Stressed,Smartphone
2485,m/1212085-home,2023-01-19,0.57,Work,Morning,Family,Sad,Smartphone
4381,m/enter_the_dragon,2023-08-03,0.7,Home,Evening,Partner,Stressed,Smartphone
424,m/uncorked_2020,2023-11-22,0.74,Work,Evening,Family,Happy,Smartphone
1863,m/the-company-men,2023-09-11,0.88,Travel,Morning,Friends,Excited,Tablet
1613,m/long_riders,2023-03-29,0.62,Outdoor,Evening,Friends,Stressed,Smartphone
4507,m/fools_rush_in,2023-10-13,0.65,Outdoor,Morning,Partner,Sad,Smartphone
2020,m/jaws_2,2023-09-06,0.85,Home,Evening,Partner,Happy,Smartphone
201,m/the_nutcracker_and_the_four_realms,2023-06-23,0.7,Work,Morning,Alone,Relaxed,Smartphone
2086,m/taken,2023-08-27,0.83,Home,Morning,Alone,Happy,Smart TV
3738,m/the_fundamentals_of_caring,2023-05-17,0.79,Home,Night,Friends,Relaxed,Smartphone
255,m/spring_breakers_2013,2023-08-19,0.7,Outdoor,Night,Family,Stressed,Smartphone
1506,m/ghosts_of_sugar_land,2023-09-04,0.7,Outdoor,Night,Alone,Relaxed,Smartphone
1833,m/four_weddings_and_a_funeral,2023-04-10,0.61,Outdoor,Morning,Family,Relaxed,Smartphone
2058,m/lust_stories,2023-08-13,0.89,Home,Afternoon,Alone,Relaxed,Smartphone
1676,m/butterfield_8,2023-03-17,0.91,Outdoor,Morning,Partner,Happy,Laptop
3790,m/1003757-cat_people,2023-05-28,0.89,Outdoor,Night,Partner,Sad,Tablet
1392,m/operation_chromite,2023-11-26,0.95,Outdoor,Afternoon,Family,Stressed,Smart TV
3292,m/the_last_face_2017,2023-06-20,0.8,Home,Evening,Friends,Sad,Smartphone
1494,m/pianist,2023-10-12,0.78,Work,Evening,Alone,Happy,Laptop
4980,m/cinderella_story,2023-09-13,0.67,Home,Morning,Alone,Sad,Smartphone
1044,m/almost_love,2023-12-13,0.7,Travel,Evening,Alone,Relaxed,Smartphone
2017,m/1br,2023-03-08,0.7,Work,Afternoon,Alone,Happy,Smartphone
2478,m/1074675-1074675-metro,2023-02-19,0.7,Travel,Afternoon,Partner,Excited,Tablet
3537,m/in_a_valley_of_violence,2023-09-08,0.7,Travel,Morning,Partner,Stressed,Smartphone
1921,m/emelie,2023-03-09,0.56,Travel,Evening,Alone,Excited,Smartphone
2881,m/next_karate_kid,2023-11-07,0.96,Home,Afternoon,Partner,Relaxed,Smartphone
4863,m/gangs_of_new_york,2023-06-17,0.7,Travel,Afternoon,Alone,Tired,Smartphone
636,m/the_darkest_hour,2023-07-29,0.66,Work,Night,Friends,Excited,Smartphone
1280,m/unfinished_song,2023-03-25,0.71,Travel,Night,Friends,Happy,Smartphone
2146,m/what_a_girl_wants,2023-06-15,0.61,Home,Morning,Partner,Excited,Smartphone
2298,m/white-nights,2023-06-28,0.7,Home,Evening,Friends,Tired,Smartphone
683,m/1175076-fred_claus,2023-06-04,0.67,Work,Morning,Partner,Relaxed,Smartphone
4200,m/the_silence_2019,2023-04-28,0.7,Work,Morning,Partner,Relaxed,Smartphone
14,m/terrifier,2023-11-30,0.9,Home,Night,Friends,Excited,Tablet
4192,m/daddy_day_care,2023-08-11,0.89,Travel,Evening,Partner,Relaxed,Smartphone
756,m/good_hair,2023-07-15,0.51,Outdoor,Evening,Alone,Relaxed,Smartphone
941,m/the_killing_of_a_sacred_deer,2023-09-12,0.81,Work,Afternoon,Partner,Tired,Smartphone
19,m/the_laundromat,2023-12-11,0.7,Travel,Night,Family,Stressed,Smartphone
118,m/10010229-dostana,2023-10-18,0.82,Home,Evening,Family,Excited,Smartphone
83,m/teenage_mutant_ninja_turtles_2013,2023-08-16,0.79,Home,Morning,Alone,Tired,Tablet
2608,m/i_am_bolt,2023-01-02,0.7,Outdoor,Afternoon,Alone,Excited,Smartphone
3337,m/inkheart,2023-08-30,0.91,Work,Evening,Family,Happy,Tablet
2804,m/1188347-mad_money,2023-05-16,0.7,Outdoor,Evening,Partner,Stressed,Smartphone
4694,m/domino,2023-07-30,0.7,Home,Evening,Alone,Tired,Laptop
319,m/the_humanity_bureau,2023-03-24,0.92,Home,Evening,Alone,Sad,Smartphone
1907,m/hotel_for_dogs,2023-03-14,0.92,Outdoor,Morning,Alone,Excited,Smartphone
1250,m/boogie_nights,2023-08-26,0.75,Work,Afternoon,Alone,Happy,Smartphone
73,m/wheelman,2023-04-18,0.64,Work,Afternoon,Friends,Tired,Smartphone
461,m/battlefield_earth,2023-03-09,0.9,Home,Night,Partner,Happy,Smartphone
2972,m/paris_is_us,2023-12-18,0.7,Work,Night,Partner,Happy,Smartphone
4548,m/1012665-longest_yard,2023-07-21,0.7,Outdoor,Afternoon,Friends,Sad,Laptop
2115,m/hold_the_dark,2023-07-15,0.88,Home,Evening,Friends,Relaxed,Smartphone
2992,m/package,2023-07-26,0.75,Home,Night,Family,Excited,Laptop
915,m/welcome_home_roscoe_jenkins,2023-07-14,0.58,Home,Morning,Family,Stressed,Tablet
3618,m/the_amityville_horror,2023-10-05,0.51,Travel,Evening,Friends,Stressed,Laptop
290,m/gigi,2023-08-09,0.81,Travel,Morning,Family,Excited,Smartphone
1217,m/1190964-imagine_that,2023-09-28,0.8,Outdoor,Evening,Friends,Tired,Smartphone
1637,m/paid_in_full,2023-05-23,0.6,Travel,Evening,Friends,Stressed,Smartphone
3,m/michael_che_matters,2023-09-12,0.63,Travel,Afternoon,Alone,Sad,Smartphone
3715,m/1219165-paheli,2023-06-24,0.53,Travel,Morning,Family,Stressed,Smart TV
354,m/time_trap,2023-01-08,0.56,Home,Afternoon,Partner,Sad,Laptop
4928,m/cloudy_with_a_chance_of_meatballs_2_2013,2023-07-02,0.8,Outdoor,Night,Family,Relaxed,Smartphone
4122,m/this_changes_everything_2015,2023-08-25,0.92,Travel,Evening,Alone,Sad,Tablet
2869,m/true_grit,2023-01-21,0.95,Work,Afternoon,Family,Sad,Smartphone
4185,m/mission_of_honor_2019,2023-12-06,0.7,Travel,Night,Friends,Happy,Smartphone
1691,m/drunk_parents,2023-09-03,0.54,Outdoor,Evening,Alone,Relaxed,Tablet
4755,m/what_happened_to_monday,2023-10-14,0.64,Outdoor,Afternoon,Partner,Tired,Smartphone
4789,m/message_from_the_king,2023-01-26,0.7,Home,Night,Alone,Stressed,Tablet
3917,m/the_gospel_of_john,2023-12-18,0.72,Work,Evening,Partner,Sad,Smartphone
1482,m/hairspray,2023-03-20,0.7,Travel,Afternoon,Partner,Happy,Smartphone
24,m/1012164-legend,2023-03-08,0.76,Home,Morning,Family,Tired,Smart TV
1974,m/the_frozen_ground,2023-11-25,0.7,Travel,Evening,Family,Happy,Laptop
2163,m/obvious_child,2023-12-04,0.89,Work,Night,Family,Happy,Laptop
3469,m/snowpiercer,2023-10-25,0.82,Travel,Afternoon,Alone,Tired,Smartphone
3383,m/dog_eat_dog_2016,2023-11-05,0.83,Home,Evening,Alone,Happy,Tablet
3972,m/olympus_has_fallen_2013,2023-07-28,0.61,Home,Evening,Partner,Stressed,Smartphone
4042,m/sand_castle_2017,2023-04-10,0.62,Home,Afternoon,Friends,Relaxed,Smartphone
2567,m/murder_party,2023-02-03,0.6,Travel,Evening,Friends,Relaxed,Smartphone
254,m/malevolent_2018,2023-09-26,0.9,Outdoor,Night,Partner,Excited,Smartphone
2695,m/emelie,2023-07-08,0.87,Work,Night,Family,Relaxed,Smartphone
1591,m/euphoria_2017,2023-11-09,0.74,Outdoor,Evening,Family,Excited,Tablet
3701,m/bully,2023-02-20,0.68,Work,Afternoon,Partner,Sad,Smartphone
4231,m/detention_2011,2023-01-09,0.67,Travel,Evening,Family,Stressed,Smartphone
4145,m/good_kids_2016,2023-06-28,0.67,Home,Afternoon,Partner,Stressed,Smartphone
681,m/10009980-rebound,2023-04-16,0.7,Outdoor,Evening,Family,Stressed,Tablet
2796,m/maniac_1980,2023-09-16,0.7,Work,Afternoon,Family,Relaxed,Smartphone
2248,m/sour_grapes,2023-11-30,0.87,Work,Afternoon,Friends,Tired,Smartphone
3149,m/1012164-legend,2023-12-17,0.7,Home,Morning,Friends,Tired,Smartphone
2514,m/triple_threat_2019,2023-09-15,0.7,Travel,Night,Partner,Happy,Smartphone
3122,m/20_feet_from_stardom,2023-06-13,0.5,Travel,Morning,Partner,Sad,Smart TV
4369,m/sabotage_2012,2023-09-08,0.65,Travel,Morning,Alone,Tired,Smartphone
4972,m/indian_in_the_cupboard,2023-08-31,0.7,Travel,Evening,Family,Happy,Smartphone
3501,m/bad_rap,2023-06-23,0.67,Home,Afternoon,Friends,Sad,Tablet
112,m/the_heartbreak_kid,2023-09-10,0.7,Home,Morning,Family,Stressed,Smartphone
2810,m/rachel_getting_married,2023-10-25,0.9,Outdoor,Night,Partner,Excited,Smartphone
3329,m/manson_family_vacation,2023-07-31,0.7,Home,Night,Partner,Excited,Smartphone
95,m/case_39,2023-04-06,0.72,Outdoor,Afternoon,Alone,Stressed,Smartphone
2361,m/10009980-rebound,2023-09-25,0.59,Work,Afternoon,Alone,Sad,Smartphone
4507,m/duck_butter_2018,2023-05-16,0.7,Home,Evening,Family,Relaxed,Smartphone
2825,m/woodshock_2017,2023-05-21,0.74,Home,Afternoon,Friends,Sad,Smartphone
2975,m/cincinnati_kid,2023-11-06,0.87,Work,Evening,Partner,Excited,Smartphone
3831,m/the_whole_truth_2016,2023-04-10,0.89,Work,Evening,Alone,Relaxed,Smartphone
4034,m/birth_of_the_dragon,2023-02-24,0.56,Work,Night,Family,Stressed,Laptop
1795,m/karate_kid,2023-06-17,0.7,Work,Night,Alone,Stressed,Tablet
2354,m/1046151-fearless,2023-10-30,0.81,Outdoor,Morning,Family,Excited,Smartphone
1496,m/a_haunted_house,2023-12-27,0.7,Outdoor,Morning,Partner,Excited,Smartphone
1234,m/sparkle_2012,2023-01-21,0.7,Outdoor,Evening,Friends,Tired,Laptop
1382,m/1208128-tyson,2023-05-16,0.61,Travel,Night,Partner,Sad,Tablet
4740,m/1113402-human_nature,2023-09-11,0.78,Travel,Night,Partner,Tired,Laptop
4184,m/tremors,2023-11-15,0.53,Travel,Afternoon,Family,Relaxed,Smartphone
2153,m/dark_crimes,2023-08-03,0.7,Outdoor,Afternoon,Alone,Tired,Smartphone
41,m/love_aaj_kal_2020,2023-06-13,0.7,Work,Night,Family,Happy,Smartphone
899,m/immortals_2011,2023-11-13,0.54,Travel,Night,Alone,Tired,Smartphone
749,m/vincent_n_roxxy,2023-04-19,0.94,Travel,Afternoon,Friends,Stressed,Smartphone
951,m/emelie,2023-03-27,0.7,Travel,Evening,Family,Happy,Smartphone
965,m/total_recall,2023-11-06,0.76,Outdoor,Night,Partner,Happy,Laptop
405,m/ghost_stories_2018,2023-04-19,0.81,Outdoor,Morning,Family,Excited,Smartphone
3737,m/hope_springs_eternal_2018,2023-08-08,0.58,Home,Evening,Alone,Tired,Tablet
3192,m/the_wedding_guest,2023-11-01,0.66,Home,Evening,Friends,Tired,Smartphone
2046,m/us_and_them,2023-07-19,0.7,Work,Afternoon,Partner,Sad,Smartphone
774,m/how_it_ends,2023-12-15,0.91,Work,Evening,Partner,Happy,Smartphone
4352,m/into_the_inferno,2023-04-20,0.73,Outdoor,Night,Family,Happy,Smartphone
3255,m/due-date,2023-12-11,0.57,Travel,Evening,Partner,Tired,Smartphone
3911,m/eat_pray_love,2023-05-16,0.85,Work,Afternoon,Partner,Happy,Smartphone
2396,m/together_2001,2023-06-05,0.65,Outdoor,Evening,Friends,Sad,Smartphone
4814,m/la_bamba,2023-11-22,0.88,Travel,Afternoon,Friends,Stressed,Tablet
819,m/bully_2012,2023-04-20,0.78,Outdoor,Night,Family,Excited,Smartphone
4645,m/1090759-deep_blue_sea,2023-11-20,0.82,Outdoor,Afternoon,Partner,Tired,Smart TV
2145,m/black,2023-06-08,0.88,Work,Morning,Friends,Sad,Laptop
4819,m/wolves,2023-11-27,0.54,Travel,Afternoon,Family,Happy,Tablet
3171,m/been_so_long,2023-06-25,0.86,Home,Morning,Family,Sad,Smartphone
358,m/naked_2017,2023-07-22,0.7,Home,Night,Family,Relaxed,Smartphone
4323,m/the_unknown_known,2023-11-28,0.71,Outdoor,Evening,Alone,Happy,Smartphone
2600,m/incarnate_2016,2023-12-25,0.7,Outdoor,Afternoon,Alone,Tired,Tablet
395,m/sweet_virginia_2017,2023-02-02,0.56,Work,Evening,Friends,Excited,Smartphone
1238,m/blackfish_2013,2023-02-22,0.7,Work,Morning,Partner,Happy,Smartphone
4862,m/cloudburst_2012,2023-09-18,0.87,Travel,Morning,Alone,Stressed,Laptop
3440,m/black_sea,2023-12-01,0.72,Work,Morning,Friends,Relaxed,Smartphone
1521,m/black_panther_2018,2023-08-24,0.72,Work,Morning,Partner,Excited,Smartphone
2816,m/mortal_kombat,2023-03-21,0.54,Work,Evening,Family,Tired,Smartphone
3890,m/good_kill,2023-01-15,0.7,Outdoor,Morning,Friends,Sad,Smartphone
2753,m/1003758-cat_people,2023-09-18,0.9,Home,Afternoon,Family,Tired,Smartphone
232,m/opening_night,2023-11-18,0.95,Travel,Evening,Alone,Happy,Smartphone
3294,m/the_little_mermaid_1989,2023-02-04,0.91,Outdoor,Morning,Family,Excited,Smartphone
4135,m/rajma_chawal,2023-10-04,0.9,Work,Morning,Family,Relaxed,Smartphone
3381,m/20th_century_women,2023-09-08,0.84,Work,Evening,Alone,Tired,Smartphone
4057,m/the_book_of_henry,2023-04-08,0.7,Work,Evening,Family,Happy,Laptop
2381,m/never_back_down,2023-03-20,0.7,Work,Afternoon,Friends,Sad,Smartphone
1454,m/taxi_driver,2023-07-20,0.56,Outdoor,Evening,Alone,Tired,Smartphone
2335,m/10009421-red,2023-10-31,0.51,Travel,Morning,Alone,Tired,Smartphone
2636,m/newness_2017,2023-02-01,0.83,Work,Afternoon,Family,Stressed,Smartphone
784,m/xoxo_2016,2023-06-19,0.92,Outdoor,Night,Family,Sad,Smartphone
2857,m/trainspotting,2023-01-04,0.61,Travel,Afternoon,Alone,Happy,Smartphone
2407,m/take_your_pills,2023-12-10,0.56,Travel,Night,Family,Sad,Laptop
1342,m/1082855-twilight,2023-06-04,0.54,Work,Afternoon,Friends,Sad,Smart TV
4400,m/grass_is_greener_2019,2023-02-21,0.76,Work,Afternoon,Partner,Tired,Smartphone
626,m/the_clapper,2023-12-06,0.51,Home,Afternoon,Alone,Relaxed,Smartphone
4189,m/delhi-6,2023-02-23,0.78,Home,Evening,Family,Stressed,Tablet
289,m/before_the_flood_2016,2023-03-09,0.68,Work,Morning,Family,Happy,Smartphone
1868,m/my_week_with_marilyn,2023-04-03,0.53,Home,Afternoon,Partner,Sad,Smartphone
2692,m/waterboy,2023-05-24,0.7,Work,Evening,Friends,Tired,Smart TV
3702,m/rango,2023-09-16,0.54,Home,Evening,Family,Happy,Smart TV
271,m/10009493-duchess,2023-12-30,0.7,Home,Night,Family,Stressed,Smartphone
1232,m/tarzan,2023-12-06,0.74,Travel,Evening,Family,Excited,Smartphone
1467,m/my_week_with_marilyn,2023-02-05,0.62,Home,Night,Partner,Tired,Smartphone
3902,m/chicken_little,2023-03-07,0.87,Home,Afternoon,Family,Relaxed,Laptop
2445,m/kabhi_alvida_naa_kehna,2023-08-17,0.61,Home,Night,Friends,Excited,Smartphone
2590,m/bully_2012,2023-10-06,0.7,Home,Morning,Friends,Happy,Smartphone
2837,m/good_luck_chuck,2023-05-26,0.64,Home,Morning,Family,Sad,Tablet
3092,m/the-evil-dead,2023-10-13,0.98,Travel,Afternoon,Friends,Happy,Smart TV
2911,m/1081623-merlin,2023-06-20,0.99,Outdoor,Morning,Family,Relaxed,Smartphone
2942,m/stepfather,2023-10-25,0.92,Outdoor,Afternoon,Family,Excited,Smartphone
33,m/framing_john_delorean,2023-09-24,0.7,Home,Night,Family,Relaxed,Smartphone
854,m/1012611-lolita,2023-11-17,0.69,Travel,Night,Family,Relaxed,Smart TV
2213,m/stargate,2023-06-17,0.7,Work,Morning,Alone,Relaxed,Smartphone
1598,m/end_of_watch,2023-09-22,0.7,Work,Night,Partner,Excited,Smartphone
2477,m/the_boy,2023-12-06,0.92,Home,Morning,Alone,Sad,Smartphone
2122,m/twilight,2023-12-03,0.72,Outdoor,Morning,Partner,Happy,Laptop
1361,m/mine,2023-05-26,0.7,Travel,Evening,Alone,Happy,Smartphone
1621,m/poms,2023-03-12,0.8,Work,Night,Alone,Stressed,Laptop
407,m/the_kissing_booth,2023-04-21,0.7,Work,Night,Family,Excited,Smartphone
1024,m/fear_and_loathing_in_las_vegas,2023-06-25,0.7,Home,Morning,Family,Tired,Smartphone
2689,m/our_souls_at_night,2023-04-08,0.68,Home,Morning,Friends,Excited,Smartphone
519,m/bully,2023-10-24,0.58,Outdoor,Afternoon,Alone,Sad,Smartphone
1983,m/kung_fu_hustle,2023-05-05,0.81,Travel,Morning,Alone,Happy,Tablet
2848,m/guzaarish_2010,2023-03-29,1.0,Home,Morning,Friends,Tired,Smartphone
4944,m/blue_jasmine,2023-08-23,0.7,Travel,Night,Family,Tired,Smartphone
2981,m/10008856-badland,2023-03-04,0.83,Outdoor,Morning,Family,Happy,Laptop
4642,m/a_deriva,2023-12-08,0.7,Outdoor,Morning,Partner,Excited,Smartphone
3209,m/legend_2015,2023-02-04,0.88,Home,Afternoon,Friends,Relaxed,Smartphone
4722,m/the_forest_of_love,2023-11-03,0.78,Work,Morning,Family,Excited,Tablet
4020,m/the_stanford_prison_experiment,2023-04-02,0.73,Travel,Afternoon,Friends,Stressed,Smartphone
4530,m/the_good_neighbor_2016,2023-10-12,0.7,Travel,Evening,Alone,Excited,Smartphone
1670,m/kabhi_khushi_kabhie_gham,2023-09-30,0.97,Home,Evening,Alone,Tired,Smartphone
1023,m/level_16,2023-09-28,0.67,Outdoor,Afternoon,Alone,Tired,Smart TV
1776,m/from_paris_with_love,2023-12-11,0.57,Outdoor,Morning,Partner,Relaxed,Tablet
1849,m/texas_chainsaw_massacre,2023-11-25,0.7,Travel,Morning,Partner,Stressed,Smartphone
3185,m/1174279-wanted,2023-05-17,0.86,Travel,Afternoon,Friends,Sad,Smartphone
1107,m/slow_west_2015,2023-05-09,0.52,Work,Afternoon,Partner,Excited,Smartphone
3530,m/some_freaks,2023-10-10,0.7,Outdoor,Evening,Friends,Stressed,Smartphone
1141,m/ring,2023-02-16,0.86,Outdoor,Evening,Alone,Happy,Smartphone
2073,m/mud_2012,2023-02-02,0.87,Home,Evening,Family,Relaxed,Smartphone
3746,m/matrix_revolutions,2023-09-19,0.7,Outdoor,Night,Alone,Tired,Smartphone
3233,m/1112980-perfume,2023-09-10,0.7,Work,Night,Partner,Tired,Smartphone
24,m/queen,2023-11-23,0.7,Home,Evening,Family,Sad,Laptop
4694,m/the_congress,2023-01-07,0.7,Work,Evening,Friends,Sad,Smartphone
3293,m/the_runaways,2023-05-04,0.7,Work,Evening,Friends,Stressed,Smartphone
